公車名稱,站牌名稱
602,貴子坑水土保持園區
602,秀山里
602,慈航寺
602,國泰新村
602,中和里
602,復興中學
602,中和街
602,新北投
602,公館華廈
602,天北站
602,天玉里
602,天母國小
602,齊福華廈
602,三玉宮
602,市立臺北特教學校
602,天母棒球場(忠誠)
604,臺北車站(忠孝)
604,中華路北站
604,捷運西門站
604,小南門
604,聯合醫院和平院區
604,大埔街
604,廈安里
604,西藏路
604,莊敬公園
604,民生路橋
604,西安里
604,中山漢生路口
604,漢生路
604,海山高中
604,海山國小
604,壽德街口
604,五權公園
604,廣福公園
604,干城路口
604,板橋後站
605,臺北車站(忠孝)
605,捷運善導寺站
605,華山文創園區
605,忠孝國小
605,臺北科技大學(忠孝)
605,正義郵局
605,懷生國中
605,頂好市場
605,新聚里
605,南港高工(南港路)
605,南港
605,捷運南港展覽館站(南港路)
605,橫科
605,富信飯店
605,南樟樹灣
605,樟樹灣
605,國泰醫院
605,鄉長路一段
605,東方山河社區
605副,玉成里
605副,松山磚廠
605副,南港路三段
605副,西新里(新新公園)
605副,玉成國小
605副,南港分局(重陽)
605副,中國電視公司
605副,東新國小
605副,南樟樹灣
605副,樟樹灣
605副,聯合報總部
605副,昊天嶺
605副,汐科站南站
605副,汐科站北站
605副,汐止國小
605快,南京林森路口
605快,南京吉林路口
605快,捷運松江南京站
605快,南京建國路口
605快,南京龍江路口
605快,捷運南京復興站
605快,南京敦化路口(小巨蛋)
605快,南京寧安街口
605快,國泰醫院
605快,鄉長路一段
605快,東方山河社區
605新台五,臺北車站(忠孝)
605新台五,捷運善導寺站
605新台五,華山文創園區
605新台五,忠孝國小
605新台五,臺北科技大學(忠孝)
605新台五,正義郵局
605新台五,懷生國中
605新台五,頂好市場
605新台五,新聚里
605新台五,南港高工(南港路)
605新台五,南港
605新台五,捷運南港展覽館站(南港路)
605新台五,橫科
605新台五,富信飯店
605新台五,遠東世界中心
605新台五,東方科學園區
605新台五,崇義高中(忠孝東路)
605新台五,鄉長路一段
605新台五,東方山河社區
606,榮總
606,振興公園
606,齊賢華廈
606,齊福華廈
606,三玉宮
606,市立臺北特教學校
606,天母棒球場(忠誠)
606,蘭雅國中
606,捷運劍潭站(中山)
606,劍潭
606,民族東路口
606,稻江護校
606,中山國小(新生)
606,新興國中(新生)
606,中山老人住宅
606,金山潮州街口
606,興隆國小
606,捷運萬芳醫院站
606,臺灣警察專科學校
606,文山運動中心(萬芳)
606,棕櫚泉社區
606,萬利街口
606,捷運萬芳社區站
611,松山車站(松隆)
611,松山車站(松山)
611,永吉松山路口
611,捷運永春站(松山)
611,捷運永春站(忠孝)
611,市立工農
611,消防局(松仁)
611,興雅國中
611,木柵公園
611,興隆路口(忠順)
611,忠順街
611,實踐國小
611,木新區民活動中心
611,木新市場
611,力行國小
611,政大一
611,萬興圖書館
611,大誠高中
611,萬壽橋頭(秀明)
611,萬壽橋頭(新光)
611,貓纜動物園站
611,捷運動物園站
612,大同之家
612,惇敘工商(行義)
612,行義路四
612,行義路三
612,行義路二
612,行義路一
612,行義路
612,明山宮一
612,台北美國/日僑學校
612,賴厝
612,士東國小
612,克強游泳池
612,士林電機(中山德行路口)
612,德行(中山忠誠路口)
612,福林橋
612,民生松江路口
612,合江街口
612,臺北大學(臺北校區)
612,民生復興路口
612,西松國小
612,南京公寓(捷運南京三民)
612,東興路一
612,東興路
612,松山高中(基隆路)
612,市政府(市府)
612,市政府(松壽)
615,臺大醫院
615,開南中學
615,成功中學(林森)
615,行政院
615,新北大道中華路口
615,新北大道重光街口
615,化成新北大道路口
615,頭前庄
615,中平國中
615,建福路口
615,後港社區
615,福營國中
615,富國路口
615,丹鳳派出所
615,雙鳳福德宮
615,青山路口
616,天母
616,農訓協會
616,天母新村
616,天母廣場
616,三玉宮
616,市立臺北特教學校
616,天母棒球場(忠誠)
616,蘭雅國中
616,士林
616,小北街
616,捷運劍潭站(北藝中心)
616,圓山皇宮大廈
616,劍潭國小
616,明倫高中
616,庫倫街口
616,捷運菜寮站
616,新泰復興路口
616,新泰國中北站
616,新泰游泳池
616,泰山捷運公園
616,捷運泰山站(泰林路)
616,環河路口
616,泰林仁德路口
617,民權隧道
617,民權隧道二
617,民權東路六段(民權敦品)
617,國防醫學院(網球中心)
617,三總內湖站
617,國防醫學中心
617,福華商場
617,內湖行政大樓
617,民權復興路口
617,民權龍江路口
617,民權建國路口
617,民權松江路口
617,民權吉林路口
617,捷運中山國小站
617,民權中山路口
617,新北大道化成路口
617,思源新北大道路口
617,頭前國中
617,頭前國中(中原路)
617,中平國中
617,中原路
617,中信國小
617,捷運新莊副都心站(中央路)
617,行政院新莊聯合辦公大樓(中平路)
617,捷運泰山站
617,捷運泰山站(泰林路)
617副,內湖行政大樓
617副,三民國中
617副,時報廣場
617副,民權大橋
617副,三民國小
617副,民權國小
617副,中華航空
617副,松山機場
617副,民權中山路口
617副,頭前國中(中原路)
617副,中原路一
617副,中華中原路口
617副,聯邦社區
617副,中港
617副,中和街口
617副,新莊高中(幸福路)
617副,捷運泰山站(泰林路)
617副,環河路口
617副,泰林仁德路口
618,捷運劍潭站(北藝中心)
618,圓山皇宮大廈
618,劍潭國小
618,明倫高中
618,庫倫街口
618,民族承德路口
618,大同國小
618,化成新北大道路口
618,頭前庄
618,善導庵
618,頭前國小
618,頭前里
618,化成路口
618,新莊高中
618,中平路
618,新泰復興路口
618,材試所
618,新泰國小(新泰公園)
618,公園一路
618,盲人重建院
618,民安路
618,民安陸橋
618,福祿新城二
618,福祿新城一
618,光華國小(民安西路)
618,光明里
618,新寶社區
618,東方之星
618,西盛
621,一女中(貴陽)
621,衡陽路
621,西門市場(成都)
621,西門國小
621,重新大橋
621,菜寮(重陽路)
621,三重稅捐分處
621,三民街
622,捷運中山站(志仁高中)
622,中山市場
622,臺北車站(鄭州)
622,捷運北門站
622,光明市場
622,菜寮(重新路)
622,五谷王廟
622,捷運先嗇宮站
622,幸福新城
622,幸福中華路口
622,中港
622,中和街口
622,新莊高中(幸福路)
622,新莊高中(新莊文藝中心)
622,中平國中
622,捷運泰山站(泰林路)
622,環河路口
622,泰林仁德路口
624,漢口街
624,漢口中華路口
624,捷運西門站
624,小南門
624,聯合醫院和平院區
624,和平中華路口
624,植物園
624,龍口市場
624,景新街
624,三介廟
624,光華街口
624,十四份
624,及人中學
624,輕軌安康站
624,安康派出所
624,公崙新村(豐榮醫院)
624,浪漫貴族
624,綠中海一期
624,新店站
624綠野香坡,漢口街
624綠野香坡,漢口中華路口
624綠野香坡,捷運西門站
624綠野香坡,小南門
624綠野香坡,聯合醫院和平院區
624綠野香坡,和平中華路口
624綠野香坡,植物園
624綠野香坡,龍口市場
624綠野香坡,景新街
624綠野香坡,三介廟
624綠野香坡,光華街口
624綠野香坡,十四份
624綠野香坡,及人中學
624綠野香坡,輕軌安康站
624綠野香坡,安康派出所
624綠野香坡,公崙新村(豐榮醫院)
624綠野香坡,浪漫貴族
624綠野香坡,綠中海一期
624綠野香坡,彩蝶別墅
624綠野香坡,伴吾別墅
624綠野香坡,綠中海二期
624綠野香坡,造鎮
624綠野香坡,綠野香坡
629,玉成里
629,松山磚廠
629,南港路三段
629,西新里(新新公園)
629,玉成國小
629,土地公廟
629,東明里/臺北流行音樂中心
629,南港輪胎
629,東湖國小
629,汐科站北站
629,汐止國小
629,汐止國中
629,汐止
629,國泰醫院
629,崇義高中(五堵車站)
629,長安里
629區,社后派出所
629區,中興路
629區,樟樹灣(中興路)
629區,樟樹灣
629區,聯合報總部
629區,昊天嶺
629區,汐科站南站
629區,汐科站北站
629區,保長坑
629區,亞太科技園區
629區,基隆市界(明德三路)
630,忠三街口
630,康湖隧道口(白馬山莊)
630,五分埤
630,東湖國中
630,康樂街
630,東湖社區
630,東湖國小
630,五分社區
630,大湖
630,金龍里
630,捷運內湖站
630,湖光市場
630,成功路三段
630,方濟中學
630,將軍嶺
630,仁愛杭州路口
630,仁愛林森路口
630,仁愛中山路口
630,一女中(公園)
630,市立大學附小
630,南門
630,建國中學(歷史博物館)
630,光仁國小
630,果菜市場
630,華中河濱公園
631,捷運北投站(大興)
631,中央南路
631,北投國小
631,大業中央北路口
631,文化國小
631,復興崗
631,稻香圖書館
631,集應廟
631,興福寮
631,興音寺
631,興福寮88巷
631,海景山莊
631,興福寮66巷
631,興福寮66巷301號
631,底窟
631,圳阿公
631,輕軌淡金鄧公站
631,教育中心
631,聖本篤修道院
631,淡江柏園
631,鄧公里
631,捷運淡水站
631,加州社區
631,東宇花園城
635,中華路北站
635,西門市場(成都)
635,西門國小
635,重新大橋
636,捷運中山站(志仁高中)
636,建成公園
636,民生西路口
636,成淵高中
636,民權大龍街口
636,三重派出所(重新路)
636,捷運台北橋站
636,天台廣場
636,迴龍郵局
636,公路新村
636,中正保安街口
637,中華路北站
637,西門市場(成都)
637,西門國小
637,重新大橋
637,丹鳳一
637,捷運泰山貴和站(明志路)
637,下坡角
637,同榮里
637,泰山高中
637,泰山區公所
637,下泰山巖
637,泰山郵局
637,明志和平路口
637,大窠橋
637,永豐商業銀行
637,社區活動中心
637,五福社區
637,陸光國宅
637,陸光國宅一
637,五股站
638,南京龍江路口
638,長春國小
638,臺北大學(臺北校區)
638,民生松江路口
638,捷運行天宮站(民生東路)
638,中原街口(老人住宅)
638,聚盛里
638,新興國中
638,中山藝術公園
638,捷運菜寮站
638,菜寮(重新路)
638,丹鳳一
638,捷運泰山貴和站(明志路)
638,下坡角
638,同榮里
638,泰山高中
638,泰山區公所
638,下泰山巖
638,泰山郵局
638,明志和平路口
638,大窠橋
638,永豐商業銀行
638,社區活動中心
638,五福社區
638,陸光國宅
638,陸光國宅一
638,五股站
638副,捷運輔大站
638副,營盤口
638副,三洋
638副,捷運丹鳳站
638副,丹鳳一
638副,捷運泰山貴和站(明志路)
638副,下坡角
638副,宏泰新村
638副,泰山高中
638副,泰山區公所
638副,下泰山巖
638副,泰山郵局
638副,明志和平路口
638副,大窠橋
638副,遠東物流
638副,明日世界
638副,憲兵學校
638副,蓬萊坑
638副,五股國小
638副,五股服務社
638副,永豐商業銀行
638副,社區活動中心
639,捷運北門站
639,南京西路口(塔城)
639,延平一站(南京)
639,圓環(鈕釦街)
639,民生重慶路口
639,涼州重慶路口
639,捷運大橋頭站
639,昌吉重慶路口
639,天台廣場
639,大同路口
639,中山藝術公園
639,捷運菜寮站
639,菜寮(重新路)
639,宏泰社區
639,建福路口
639,新寶社區
639,光華街口
639,民安西路403巷口
639,大唐江山
639,大安變電所(新樹路)
639,許厝
639,圳福里
639,中山備前街口
639,東昇公園
640,捷運台大醫院站
640,二二八和平公園
640,博愛路
640,臺北郵局(撫臺街洋樓)
640,中華路北站
640,西門市場(成都)
640,西門國小
640,重新大橋
640,鴨母港
640,中興路二段
640,五福社區
640,陸光國宅
640,陸光國宅一
640,五股站
641,延平鄭州路口
641,延平長安路口
641,南京西路口(鈕釦街)
641,民生西路口(大稻埕碼頭)
641,保安街口
641,臺北橋
641,延三觀光夜市
641,延平國小
641,大同路口
641,聯合醫院(三重院區)
641,三重區公所(新北大道)
641,更寮
641,親水公園
641,中興路三段
641,立體停車場(五股公有市場)
641,永豐商業銀行
641,社區活動中心
641,五福社區
643,五常街口
643,捷運中山國中站
643,臺北大學(臺北校區)
643,合江街口
643,民生松江路口
643,長春松江路口
643,捷運松江南京站
643,長安松江路口
643,臺大綜合體育館
643,臺大
643,七張(北新路)
643,捷運新店區公所站(北新)
643,檳榔路
643,碧潭橋頭
643,溪頭
643,大坪頂
643,頂城
643,台北菸廠
643,安康車子路口
643,薏仁坑
643,仁康醫院
643,康樂新村
643,大茅埔
643,頭城一
643,錦繡一
643,美墅家
643,錦繡站
644,重慶南路一段
644,博物館(襄陽)
644,捷運台大醫院站
644,一女中(公園)
644,市立大學附小
644,捷運中正紀念堂站(勞保局)
644,羅斯福潮州街口
644,捷運古亭站(羅斯福)
644,捷運大坪林站
644,大坪林
644,廿張路
644,中央路
644,新店高中
644,中央新村(捷運小碧潭站)
644,小碧潭部落
644,環河力行路口
644,親情河濱公園
644,青潭停車場
645,捷運石牌站(東華)
645,綜合市場(捷運石牌站)
645,永明派出所
645,榮總
645,振興公園
645,齊賢華廈
645,齊福華廈
645,三玉宮
645,惠濟宮
645,芝山公園
645,芝山岩
645,梅林新村
645,東吳大學(錢穆故居)
645,中影文化城
645,基湖路口
645,仁寶大樓
645,瑞光港墘路口
645,瑞光路
645,公館山
645,麗寶大樓
645,三民國中
645,民權隧道
645,捷運葫洲站(康寧大學)
645,明湖國小(公共電視台)
645,明湖國中
645,捷運東湖站(南湖高中)
645,南港軟體園區北站
645,南港軟體園區南站
645,舊莊國小
645,舊莊
645副,捷運石牌站(東華)
645副,綜合市場(捷運石牌站)
645副,永明派出所
645副,榮總
645副,振興公園
645副,齊賢華廈
645副,齊福華廈
645副,三玉宮
645副,惠濟宮
645副,芝山公園
645副,芝山岩
645副,梅林新村
645副,東吳大學(錢穆故居)
645副,中影文化城
645副,基湖路口
645副,仁寶大樓
645副,瑞光港墘路口
645副,瑞光路
645副,公館山
645副,麗寶大樓
645副,三民國中
645副,民權隧道
645副,捷運葫洲站(康寧大學)
645副,明湖國小(公共電視台)
645副,明湖國中
645副,捷運東湖站(南湖高中)
645副,南港軟體園區北站
645副,南港軟體園區南站
645副,九如里一
645副,凌雲五村
645副,九如里二
645副,凌雲站
645副,中華科技大學(正門)
646,劍潭
646,圓山大飯店
646,中央電台
646,忠烈祠
646,經國七海文化園區
646,空軍司令部
646,大直高中
646,捷運大直站
646,捷運西湖站
646,恕德家商
646,麗山街
646,捷運港墘站(內湖高工)
646,港墘派出所
646,瑞光路
646,瑞陽三號公園
646,衛勤訓練中心
646,金湖路口
646,捷運葫洲站(康寧大學)
